MBM028 Business Economics (MEMBA),MBM028 MEMBA,BBMBAB
MBM025 Organisational Behaviour EMBA,MBM025 EMBA,BBMBAB
MBM015 Marketing 2 (MEMBA),MBM015 Memba,BBMBAB
MBM018 Finance 2 MEMBA,MBM018 MEMBA,BBMBAB
MBM030 Strategy 2 (MEMBA),MBM030 MEMBA,BBMBAB
MBM014 Operations Management(MEMBA),MBM014 memba,BBMBAB
MBM013 Corporate Social Responsibility MEMBA,MBM013 csr MEMBA,BBMBAB
SMM050 Enterprise Risk Management/Term 3,SMM050,BBMSCB
SMM500 Ethics, Society & the Finance Sector,SMM500,BBMSCB
SMMxxx Block/Elective/Term 3,Block 01 Elective 01,BBMSCB
IF2104 Introduction to Python,IF2104,BBUGPR
RC2021 Radiography Research & Statistics,RC2021,HARADI
RT2022 Management and Radiotherapy Technique A,RT2022,HARADI
RT2023 Competence to Practice A,RT2023,HARADI
RT2025 Radiobiology (UG&FD split),RT2025,HARADI
MA2600 Complex Variable,MA2600,EESEMS
MA2602 Linear Algebra,MA2602,EESEMS
MA2604 Calculus & Vector Calculus,MA2604,EESEMS
MA2611 Applications of Probability & Statistics,MA2611,EESEMS
MA3603 Mathematical Methods,MA3603,EESEMS
INM311 Requirements Engineering (PT),INM311 (PT),IISOIN
MA2612 Finance & Financial Reporting A,MA2612,EESEMS
MA2613 Finance & Financial Reporting B,MA2613,EESEMS
MA2614 Finance & Investment Maths B,MA2614,EESEMS
PS3030 Introduction to Counselling Psychology,PS3030,SSPSYC
PS3028 Memory and the Law,PS3028,SSPSYC
HS2442 Work-based/work-focused project,HS2442,HNSONM
HS2443 Cognitive Based Therapy,HS2443,HNSONM
HS2445 Making a Difference: Research & Development in Care for Older People,HS2445,HNSONM
HS2446 Communities in Health,HS2446,HNSONM
HS2448 Introduction to critical care (Adult),HS2448,HNSONM
HS2449 Introduction to critical care (Child),HS2449,HNSONM
AE3030 Individual Project,AE3030,EESEMS
ME3100 Engineering Practice 3,ME3100,EESEMS
SMMxxx Talk/MGT,%23SPLUS0D0868,BBMSCB
MS1102 Systems Thinking & Action Research,MS1102,BBUGPR
MS1203 Management Science,MS1203,BBUGPR
MS2106 Business Modelling & Simulation,MS2106,BBUGPR
MS3203 System Dynamics Modelling,MS3203,BBUGPR
SMM522 Research Project Management Skills/AcMan,SMM522 ACMAN,BBMSCB
MAM611 Integrable Systems,MAM611,EESEMS
MAM614 Topology,MAM614,EESEMS
JO3115 Broadcast Project,JO3115,AAJOUR
SMM987 Readings in Management 1 (Organisation Theory) MGT,SMM987,BBCASS
INM373 Research Methods and Professional Issues (PT),INM373 (PT),IISOIN
MU2134 Music, Sound and the Environment,MU2134,AAMUSC
SMM522 Research Project Management Skills/IAF,SMM522 IAF,BBMSCB
AMM413 Public Culture: the Politics of Participation,AMMxx1,AAARTP
RC1022 Common Module 2,RC1022,HARADI
RT1023 Principles of Radiotherapy Practice,RT1023,HARADI
RT1024 Anatomy, Physiology & Oncology 1,RT1024,HARADI
RT1025 Anatomy, Physiology & Oncology 2,RT1025,HARADI
RT1026 Radiotherapy Equipment,RT1026,HARADI
RD1023 Radiographic Anatomy, Physiology and Pathology,RD1023,HARADI
RD1024 Science for Medical Imaging 1,RD1024,HARADI
RD1025 Principles of Imaging in Practice 1,RD1025,HARADI
HS2131 Core Biological Principles related to Pathophysiology & therapeutics in Adult Nursing,HS2131,HNSONM
MS1103 Management of Business Functions,MS1103,BBUGPR
BS1208 Introduction to Management Accounting for Business,BS1208,BBUGPR
BS1107 Introduction to Microeconomics,BS1107,BBUGPR
BS1108 Introduction to Financial Accounting for Business,BS1108,BBUGPR
AF1101 Introduction to Financial Accounting,AF1101,BBUGPR
IF1202 Introduction to Statistics,IF1202,BBUGPR
MS2107 Management of Human Resources in a Global Context,MS2107,BBUGPR
JOM470 Journalism Practice 1,JOM470,AAJOUR
JOM935 Storytelling,JOM935,AACWTP
AS1055 Applications of Information Technology,AS1055,BBUGPR
MBM544 Competitive Intelligence FTMBA,MBM544  FTMBA,BBMBAB
CE2390 Directing Actors for Camera,CE2390,AACONT
CS1875 French Language, Culture and Traditions,CS1875,AACONT
SMM895 Business & Society,SMM895,BBMSCB
OV3022 Binocular Vision, Paediatrics & Visual Impairment,OV3022,HAOPTM
OV3025 Clinical & Professional Practice,OV3025,HAOPTM
EX1001 Engineering Mathematics 1,EX1001,EESEMS
ETM069 Developing Technologies,ETM069,EESEMS
SMM233 Mergers & Acquisitions/Stream 01/03 (Day),SMM233 Day,BBMSCB
SMM921 Trading & Market Microstructure,SMM921,BBMSCB
SMM237 The Economics of Corporate Governance,SMM237,BBMSCB
APM003 Psychology for Health and Social Care,APM003,HNSONM
MBM551 Corporate Leadership MEMBA,MBM551 MEMBA,BBMBAB
HPM002 Health and Society,HPM002,HAHM
HPM003 Health Policy in Britain,HPM003,HAHM
HPM004 Health Systems Organisation, Financing and Performance,HPM004,HAHM
MAM616 Hilbert Spaces,MAM616,EESEMS
MA1615 Probability & Statistics 1,MA1615,EESEMS
IF2103 International Banking,IF2103,BBUGPR
IF2210 Asset Management,IF2210,BBUGPR
IF2209 Derivatives,IF2209,BBUGPR
IF2208 Bank Risk Management,IF2208,BBUGPR
IF3208 Object Oriented Programming,IF3208,BBUGPR
PS1009 Psychology at City,PS1009,SSPSYC
PS3026 Social Perception,PS3026,SSPSYC
PS3027 Psychological Illnesses, Brain Damage, & Dreams: Malfunctions of Mind,PS3027,SSPSYC
PHM001 Introduction to Public Health & Epidemiology,PHM001,HAHM
Newspaper/Interactive Induction,%23SPLUS13C8D8,AAJOUR
SMM037 General Insurance (Pricing) ST8,SMM037,BBMSCB
LMM125 Law of the Sea,LMM125,LLILAW
LMM126 Public International Law,LMM126,LLILAW
LMM129 Minorities and Indigenous Peoples in International Law,LMM129,LLILAW
HC2003 Socio-linguistics,HC2003,HACOMS
LU3100 Criminal Justice,LU3100,LLILAW
LG3100 Criminal Justice,LG3100,LLILAW
HRM003 Advanced Data Analysis,HRM003,HAHM
EEM507 Engineering Systems,EEM507,EESEMS
ETM067 MEng Group Design Project,ETM067,EESEMS
ECM026 Microeconomics for Financial Economics,ECM026,SSECON
CRM002 Application of Research in Clinical Settings,CRM002,HNSONM
SG1015 Foundations in Sociology,SG1015,SSSOCL
SG1016 Sociology in Action,SG1016,SSSOCL
NM1714 Orientation to Midwifery programme,NM1714,HNSONM
MBM406 MBA Block 1: Master Class,MBM406 MC,BBMBAB
MBMxxx Las Vegas International Elective MEMBA overseas,LV overseas,BBMBAB
IF2102 Financial Modelling with Visual Basic,IF2102,BBUGPR
PS3029 Subjective Well-Being,PS3029,SSPSYC
SG2051 News and Society,SG2051,SSSOCL
SG2050 Food, Culture and Society,SG2050,SSSOCL
SG3059 Broken Britain? Culture, Employment and Society,SG3059,SSSOCL
SG3062 Work and Workers in the 21st Century,SG3062,SSSOCL
SG3060 Class and Culture,SG3060,SSSOCL
JOM874 Financial Reporting,JOM855,AAJOUR
BS2211 Consumer Behaviour,BS2211,BBUGPR
MU3142 Back to the Future? Neoclassicism as Musical Progress,MU3142,AAMUSC
MU3141 Communication Music Interpretation from Classical to Pop,MU3141,AAMUSC
PSD302 Psychometrics: Level A,PSD302,SSPSYC
PSD303 Psychometrics: Level B,PSD303,SSPSYC
HC3001 Research project,HC3001,HACOMS
ECM232 History of Economic Thought,ECM232,SSECON
Research Methods for Financial Economics,RM for FE,SSECON
MBM163 Investment Strategy & Practice MEMBA,MBM163 MEMBA,BBMBAB
MBM027 Information Management EMBA,MBM027 EMBA,BBMBAB
RC1021 Common Module 1,RC1021,HARADI
CS1002 Chinese Mandarin - Year 2,CS1002,AACONT
IF3207 Corporate Strategy,IF3207,BBUGPR
MS3110 Decision Analysis & Forecasting,MS3110,BBUGPR
LA1308b Spanish For Media Conversation,LA1308b,AALANG
**LA0020 Extracurricular Business Arabic Beginner,LA0020,BBUGPR
**LA0021 Extracurricular Business French Beginner,LA0021,BBUGPR
**LA0022 Extracurricular Business German Beginner,LA0022,BBUGPR
**LA0023 Extracurricular Business Mandarin Beginner,LA0023,BBUGPR
**LA0024 Extracurricular Business Russian Beginner,LA0024,BBUGPR
**LA0025 Extracurricular Business Spanish Beginner,LA0025,BBUGPR
**LA0026 Extracurricular Business Arabic Lower Intermediate,LA0026,BBUGPR
**LA0027 Extracurricular Business French Lower Intermediate,LA0027,BBUGPR
**LA0028 Extracurricular Business German Lower Intermediate,LA0028,BBUGPR
**LA0029 Extracurricular Business Spanish  Lower Intermediate,LA0029,BBUGPR
**Extracurricular Business French Upper Intermediate,%23SPLUSB04FBA,BBUGPR
**Extracurricular Business German Upper Intermediate,%23SPLUSB04FBB,BBUGPR
**Extracurricular Business Spanish Upper Intermediate,%23SPLUSB04FBC,BBUGPR
**Extracurricular Business French Advanced,%23SPLUSB04FBD,BBUGPR
**Extracurricular Business German Advanced,%23SPLUSB04FBE,BBUGPR
**Extracurricular Business Spanish Advanced,%23SPLUSB04FBF,BBUGPR
**Extracurricular Mandarin Lower Intermediate,%23SPLUSB04FC0,BBUGPR
**Extracurricular French for Business 2,%23SPLUSB0508A,BBUGPR
**Extracurricular Spanish for Business 2,%23SPLUSB0508B,BBUGPR
**Extracurricular French for Business 3,%23SPLUSB0508C,BBUGPR
**Extracurricular Spanish for Business 3,%23SPLUSB0508D,BBUGPR
SMM134 Advanced Financial Statement Analysis (MSc INV),SMM134,BBMSCB
JOM866 Journalism Practice (Newspaper & Interactive),JOM866 (N&I),AAJOUR
JOM967 Journalism and Conflict,JOM967,AAJOUR
PSM716 Professional Development and Supervision,PSM716,SSPSYC
MBM555 Corporate Reputation Management/EMBA,MBM555,BBMBAB
BS1205 Functions of Organisations:Connections, Understanding & Strategy,BS1205,BBUGPR
BS1005 Management Practice & Skills,BS1005 MPS,BBUGPR
OV3021 Research Studies,OV3021,HAOPTM
HC2001 Instrumental Techniques in Speech and Hearing Sciences,HC2001,HACOMS
HC2002 Forensic Phonetics,HC2002,HACOMS
EE1508 Introduction to Engineering Mechanics,EE1508,EESEMS
ETM462 MEng Design Project,ETM462,EESEMS
EE3520 Electric & Magnetic Fields,EE3520,EESEMS
EE3505 Computer Systems & Networks,EE3505,EESEMS
EE3506 Java Programming,EE3506,EESEMS
EE3508 Radiation Physics & Imaging,EE3508,EESEMS
PSD311 Integrative and Pluralistic Approaches to Counselling Psychology,PSD311,SSPSYC
PSD312 Introduction to Clinical Supervision Practice,PSD312,SSPSYC
PSD310 Consultancy and Continuous Professional Development Issues,PSD310,SSPSYC
PSD210 Elective Theory Advances,PSD210,SSPSYC
AF3201Taxation,AF3201,BBUGPR
AF3001 Final Year Project (structured),AF3001,BBUGPR
AF3100 Audit & Assurance,AF3100,BBUGPR
SMM711 Energy Economics,SMM711,BBMSCB
SMM712 Power, Agriculture & Metal Markets,SMM712,BBMSCB
CS2564 Financial Modelling in Excel,CS2564,AACONT
CS2601 Essential PL/SQL and database administration for Oracle databases,CS2601,AACONT
CS3703 .NETAdvanced Applications with C#,CS3703,AACONT
MBM408 Mba Block 3: Markstrat,MBM408 Markstrat FTMBA,BBMBAB
LU3106 Aviation Law & Regulation,LU3106,LLILAW
LU3105 Forensic Science & The Legal Process,LU30x4,LLILAW
LG3106 Aviation Law & Regulation,LG3106,LLILAW
LG3105 Forensic Science & The Legal Process,LG3105,LLILAW
AMM407 Working Cultures,AMM407,AAARTP
AMM405 Understanding Financial Accounts and Entrepreneurship,AMMxx3,AAARTP
AMM428 Creative Workers and the City,AMMxx4,AAARTP
AMMxx5 Cultural Policy and Globalisation,AMMxx5,AAARTP
AMM427 Global Creative Industries, Ethics and Social Responsibility,AMMxx6,AAARTP
CC1001 Cultural and Creative Industries, Art and Poular Culture,CC1001,AACPE
CC1002 Managing Creative Enterprises,CC1002,AACPE
CC1003 Cultural Production & Creative Technologies,CC1003,AACPE
CC1004 Contextualising Cultural Policy,CC1004,AACPE
CC1005 Interrogating Consumer Culture,CC1005,AACPE
BSM006 European Business in Review,BSM006,BBUGPR
INM354 Information Systems Planning And Strategy (PT),INM354 (PT),IISOIN
JO3209 Arts and Culture Specialism,JOXXX2,AAJOUR
JO3121 Fashion and Lifestyle Specialism,JO3121,AAJOUR
AE2514 Transport Infrastructure,AE2514,EESEMS
INM403 Technologies for Creativity and Innovation,INM403,IISOIN
INM404 Leading Creative Design,INM404,IISOIN
INM405 Delivering Innovation,INM405,IISOIN
INM406 Creative Writing,INM406,IISOIN
INM407 Psychology of Creativity and Innovation,INM407,IISOIN
INM408 Creative Problem Solving and Leadership,INM408,IISOIN
INM409 Law, Creativity and Innovation,INM409,IISOIN
INM410 Creativity and the Creative Industries,INM410,IISOIN
Induction: Maritime,%23SPLUS4CE57B,EESEMS
Revision Week: Maritime,%23SPLUS4CE57E,EESEMS
CRM001 Work-Based Clinical Research Placement,CRM001,HNSONM
CTA Programme 2013,CTA Cass Exec,BBEXEC
APM018 Making a Difference: Research & Development in Care for Older People,APM018,HNSONM
JO3124 Reporting Conflict,JO3124,AAJOUR
MBM312 UAE International Study Tour (Dubai) EMBA overseas,MBM312 EMBA,BBMBAB
MBM539 India Global Outsourcing EMBA overseas,MBM539,BBMBAB
MBM137 China International EMBA overseas,MBM137 EMBA,BBMBAB
INM423 Readings in Computer Science,INM423,IISOIN
INM420 Advanced Programming: Concurrency,INM420,IISOIN
APM001 Critical Approaches in Advanced Practice,APM001,HNSONM
APM017 Telehealth,APM017,HNSONM
APM007 Evidence-based Dementia,APM007,HNSONM
APM014 Safe & Effective Care,APM014,HNSONM
JOM861 Editorial Production (Erasmus),JOM861E,AAJOUR
JO3125 Advanced Photo Journalism,JO3125,AAJOUR
HPM006 Economics of Health Care,HPM006,HAHM
MU3117 Popular Music Studies (BACI),MU3017 (CI),AACPE
APM022 Pathophysiological principles for advanced practice,APM022,HNSONM
LAM065 Subtitling,LAM065,AALANG
APM016 Managing the physical, mental & social wellbeing needs of people with long-term conditions,APM016,HNSONM
APM010 Physical assessment across the lifespan - neonate,APM010,HNSONM
MAM613 Evolutionary Game Theory,%23SPLUSDC4344,EESEMS
APM008/9 Physical Assessment Across the Lifespan,APM008/9,HNSONM
APM015 Self care management,APM015,HNSONM
SGM249 Celebrity,SGM249,SSSOCL
German For Media Conversation Class,German For Media Conversation Class,AALANG
French For Media Conversation Class,French For Media Conversation Class,AALANG
Arabic For Media Conversation Class,Arabic For Media Conversation Class,AALANG
AMM425 Professional Placement,AMM425,AAARTP
SMMxxx Business Plan,SMMxxx BP,BBMSCB
MU3121 Sound Recording and Studio Techniques,MU3121(CI),AAMUSC
MBM406 Mba Block 1: Organisational Behaviour (B),MBM406 org (B),BBMBAB
MBM406 Mba Block 1: Strategy (B),MBM406 strat (B),BBMBAB
MBM406 Mba Block 1: Quantitative Methods (B),MBM406 QM (B),BBMBAB
MBM406 Mba Block 1: Accounting & Financial Reporting (B),MBM406 acc B,BBMBAB
MBM407 Mba Block 2: Principles of Finance (B),MBM407 POF (B),BBMBAB
MBM407 Mba Block 2: Quantitative Methods (B),MBM407 QM (B),BBMBAB
MBM408 Mba Block 3: Human Resource Management (B),MBM408 HRM  (B),BBMBAB
MBM408 Mba Block 3: Strategy Skills 2 (B),MBM408 SS2  (B),BBMBAB
MBM408 Mba Block 3: Operations Management (B),MBM408 OM  (B),BBMBAB
MBM409 Mba Block 4: Corporate Governance (B),MBM409 CG (B),BBMBAB
MBM409 Mba Block 4: Corporate Finance (B),MBM409 CF (B),BBMBAB
MBM409 Mba Block 4: Information Management (B),MBM409  IM (B),BBMBAB
MBM408 Mba Block 3: Marketing (B),MBM408 MKT (B),BBMBAB
Radiography dental programme,%23SPLUSAADC6F,HARADI
SMM994 Topics in Finance,SMM994,BBCASS
PSM526 Subjective Well-Being,PSM526,SSPSYC
CC3008 Digital Cultures,CC3008,AAARTP
CS2520  Linux Network and system Administration,CE2520,AACONT
CS1825 Italian 3,CS1825,AACONT
FR3000 Dissertation,FR3000,BBUGPR
IN3042 Advanced Programming: Concurrency,IN3042,IISOIN
MS2/MS3xxx SmartWisdom,MS2MS3 yr2&3,BBUGPR
ESCP Winter School,%23SPLUS8ED06F,LLDLAW
IF1201 Introduction to Visual Basic/IFRM,IF1201 IFRM,BBUGPR
APM012 Child and Adolescent Mental Health: Early Identification and Assessment,APM012,HNSONM
MBM405 Business Mastery Project,MBM405 BMP,BBMBAB
JOM960 Journalism and Ethics,JOM960,AAJOUR
SMMxxx CFA Level one,CFA,BBMSCB
SMMxxx Introduction to Stochastics QF/SMU,SMMxxx Intro Stoch,BBMSCB
SMMxxx Introduction to Econometrics/FM,SMMxxx Econometrics FM,BBMSCB
JO2209 Conflict Reporting,JO2209,AAJOUR
The 13th European Conference on Research Methods (ECRM) June 2014,ECRM,BBUGPR
SMM995 Modelling the Dynamics of Management Systems,SMM995,BBMSCB
MBM542 New Venture Creation Process MEMBA,MBM542 MEMBA,BBMBAB
MBM548 The Art of Management MEMBA,MBM548 M,BBMBAB
SMM238 Visual Basics in Finance (Advanced),SMM238,BBMSCB
